,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Kyler Murray,ARI,26,38,263,11,28.2,339,8.9,153,5.9,4.0,110,4.2,0,0.0%,6,16.7%,1,16,3,3,7,17.5%,1,2.0
1,Chris Banjo,ARI,1,1,23,1,100.0,19,19.0,19,19.0,19.0,4,4.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
3,Dak Prescott,DAL,24,38,226,14,35.9,186,4.9,117,4.9,3.1,109,4.5,3,8.1%,4,10.8%,1,17,3,5,9,21.4%,3,5.7
4,Cedrick Wilson Jr.,DAL,1,1,31,1,100.0,15,15.0,15,15.0,15.0,16,16.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
