,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Chase Edmonds,ARI,18,53,4,31,1.7,22,1.2,0,
1,Kyler Murray,ARI,9,44,4,43,4.8,1,0.1,0,
2,Eno Benjamin,ARI,2,3,,1,0.5,2,1.0,0,
3,Jonathan Ward,ARI,2,3,0,1,0.5,2,1.0,0,
4,Greg Dortch,ARI,1,24,1,23,23.0,1,1.0,0,
6,Ezekiel Elliott,DAL,9,16,1,9,1.0,7,0.8,0,
7,Dak Prescott,DAL,5,20,1,8,1.6,12,2.4,0,
8,Tony Pollard,DAL,3,9,0,5,1.7,4,1.3,0,
