,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Brandon Powell,LAR,1,18,18.0,0,18,1,18,18.0,0,18
3,Devin Duvernay,BAL,1,22,22.0,0,22,0,0,,0,0
