,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Mike Glennon,NYG,4,11,24,0,2,4,30,12,5.3,1,13,0,13,0,0,0,0,0,4,2
1,Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,21,102,0,10,1,0,0,0,0,0,0
2,Devontae Booker,NYG,0,0,0,0,0,0,0,0,,18,46,0,5,3,2,0,0,4,0,0
3,Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0
4,David Sills,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
5,Pharoh Cooper,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
6,Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
7,Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
10,Andy Dalton,CHI,18,35,173,1,1,2,11,23,63.2,3,14,0,9,0,0,0,0,0,0,0
11,David Montgomery,CHI,0,1,0,0,1,0,0,0,0.0,22,64,2,10,2,2,17,0,11,0,0
12,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,2,9,0,7,0,0,0,0,0,0,0
13,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,69,1,18,0,0
14,Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,35,0,13,0,0
15,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,25,0,11,0,0
16,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,23,0,23,0,0
17,Jesse James,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
18,Damien Williams,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
19,Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
20,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
