,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jalen Hurts,PHI,17,26,214,9,33.3,264,10.2,146,8.6,5.6,68,4.0,0,0.0%,5,20.0%,1,10,8,2,11,37.9%,2,14.5
2,Taylor Heinicke,WAS,27,36,247,14,35.9,176,4.9,109,4.0,3.0,138,5.1,0,0.0%,1,2.9%,3,6,4,1,8,19.5%,2,7.0
