,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Patrick Mahomes,KAN,26,35,259,11,31.4,297,8.5,152,5.8,4.3,107,4.1,0,0.0%,3,8.8%,0,6,5,4,9,24.3%,2,12.5
2,Joe Burrow,CIN,30,39,446,12,27.9,263,6.7,182,6.1,4.7,264,8.8,2,5.3%,3,7.9%,4,10,2,6,12,26.7%,2,3.5
3,Brandon Allen,CIN,0,1,0,,,0,0.0,0,,0.0,0,,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
