,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Yannick Ngakoue,LVR,0,0,0,0,0,1.0,1,1,0,1,4,0,0,0,0
1,Divine Deablo,LVR,0,0,0,0,1,0.0,9,8,1,1,0,0,0,0,0
2,Darius Philon,LVR,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0
3,Roderic Teamer,LVR,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
4,Denzel Perryman,LVR,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,1
5,Nate Hobbs,LVR,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0
6,Maxx Crosby,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
7,Casey Hayward,LVR,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
8,Quinton Jefferson,LVR,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
9,Dallin Leavitt,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
10,K.J. Wright,LVR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
11,Brandon Facyson,LVR,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0
12,Zay Jones,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
13,Trevon Moehrig,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
14,Brandon Parker,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Damion Square,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Solomon Thomas,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Desmond Trufant,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Peyton Barber,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
21,Darius Leonard,IND,1,7,0,7,1,0.0,8,6,2,0,0,0,0,0,2
22,Isaiah Rodgers,IND,1,12,0,12,1,0.0,4,3,1,0,0,0,0,0,0
23,Kwity Paye,IND,0,0,0,0,0,1.0,3,0,3,0,2,0,0,0,0
24,DeForest Buckner,IND,0,0,0,0,0,0.5,8,4,4,1,2,0,0,0,0
25,Kemoko Turay,IND,0,0,0,0,0,0.5,1,0,1,0,2,0,0,0,0
26,Bobby Okereke,IND,0,0,0,0,0,0.0,10,9,1,0,0,0,0,0,0
27,Zaire Franklin,IND,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0
28,Kenny Moore,IND,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
29,George Odum,IND,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
30,Al-Quadin Muhammad,IND,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
31,Rock Ya-Sin,IND,0,0,0,0,2,0.0,4,4,0,0,0,0,0,0,0
32,Xavier Rhodes,IND,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
33,Rigoberto Sanchez,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
34,Khari Willis,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
35,Ashton Dulin,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
36,Dayo Odeyingbo,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Isaac Rochell,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
38,E.J. Speed,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
39,Taylor Stallworth,IND,0,0,0,0,0,0.0,1,0,1,0,2,0,0,0,0
40,Grover Stewart,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
41,Chris Williams,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
