,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Sam Darnold,CAR,17,26,132,8,24.2,100,3.8,42,2.5,1.6,90,5.3,2,8.3%,2,8.3%,7,7,3,3,13,38.2%,1,6.0
2,Taysom Hill,NOR,17,28,222,10,33.3,182,6.5,119,7.0,4.3,103,6.1,3,12.5%,3,12.5%,2,9,1,4,7,20.6%,4,7.3
