,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Matt Prater,ARI,1,1,4,4,0,0,,0
1,Andy Lee,ARI,,,,,3,121,40.3,47
4,Greg Zuerlein,DAL,2,2,,1,0,0,,0
5,Bryan Anger,DAL,,,,,4,195,48.8,57
