,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Javonte Williams,DEN,14,30,1,17,1.2,13,0.9,0,
1,Melvin Gordon,DEN,10,43,3,26,2.6,17,1.7,2,5.0
2,Drew Lock,DEN,3,10,1,8,2.7,2,0.7,0,
4,Austin Ekeler,LAC,17,58,3,34,2.0,24,1.4,1,17.0
5,Justin Jackson,LAC,12,41,2,33,2.8,8,0.7,0,
6,Justin Herbert,LAC,4,2,2,2,0.5,0,0.0,0,
7,Jalen Guyton,LAC,1,1,0,0,0.0,1,1.0,1,1.0
8,Gabe Nabers,LAC,1,2,,1,1.0,1,1.0,0,
