,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Duke Johnson,MIA,7,49,3,24,3.4,25,3.6,0,
1,Myles Gaskin,MIA,5,23,,10,2.0,13,2.6,0,
2,Phillip Lindsay,MIA,2,1,,0,0.0,1,0.5,0,
3,Tua Tagovailoa,MIA,2,1,0,0,0.0,1,0.5,0,
5,D'Onta Foreman,TEN,26,132,3,77,3.0,55,2.1,2,13.0
6,Dontrell Hilliard,TEN,8,45,2,39,4.9,6,0.8,1,8.0
7,Ryan Tannehill,TEN,4,7,2,5,1.3,2,0.5,0,
8,Jeremy McNichols,TEN,2,14,,11,5.5,3,1.5,0,
