,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Tony Pollard,DAL,3,71,23.7,0,24,0,0,,0,0
3,K.J. Hill,LAC,0,0,,0,0,1,6,6.0,0,6
