,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Mark Ingram,HOU,14,41,2,3,0.2,38,2.7,3,4.7
1,David Johnson,HOU,6,25,1,7,1.2,18,3.0,0,
2,Phillip Lindsay,HOU,5,2,1,0,0.0,2,0.4,0,
3,Davis Mills,HOU,2,-1,0,-3,-1.5,2,1.0,0,
4,Tyrod Taylor,HOU,1,15,1,15,15.0,0,0.0,0,
6,Kareem Hunt,CLE,13,51,3,23,1.8,28,2.2,2,6.5
7,Nick Chubb,CLE,11,95,5,34,3.1,61,5.5,1,11.0
8,Baker Mayfield,CLE,8,10,2,10,1.3,0,0.0,0,
9,Andy Janovich,CLE,2,0,1,-1,-0.5,1,0.5,0,
