,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Quenton Nelson,G,IND,67,100%,0,0%,4,15%
1,Mark Glowinski,G,IND,67,100%,0,0%,4,15%
2,Julie'n Davenport,T,IND,67,100%,0,0%,4,15%
3,Ryan Kelly,C,IND,67,100%,0,0%,0,0%
4,Carson Wentz,QB,IND,62,93%,0,0%,0,0%
5,Zach Pascal,WR,IND,61,91%,0,0%,0,0%
6,Michael Pittman Jr.,WR,IND,60,90%,0,0%,0,0%
7,Jack Doyle,TE,IND,50,75%,0,0%,0,0%
8,Eric Fisher,T,IND,49,73%,0,0%,0,0%
9,Mike Strachan,WR,IND,34,51%,0,0%,0,0%
10,Jonathan Taylor,RB,IND,30,45%,0,0%,0,0%
11,Mo Alie-Cox,TE,IND,27,40%,0,0%,4,15%
12,Ashton Dulin,WR,IND,26,39%,0,0%,16,62%
13,Nyheim Hines,RB,IND,25,37%,0,0%,4,15%
14,Matt Pryor,T,IND,18,27%,0,0%,4,15%
15,Marlon Mack,RB,IND,13,19%,0,0%,0,0%
16,Kylen Granson,TE,IND,6,9%,0,0%,6,23%
17,Jacob Eason,QB,IND,5,7%,0,0%,0,0%
18,De'Michael Harris,WR,IND,2,3%,0,0%,0,0%
19,Matthew Adams,LB,IND,1,1%,0,0%,22,85%
20,Khari Willis,SS,IND,0,0%,59,100%,7,27%
21,Julian Blackmon,FS,IND,0,0%,59,100%,6,23%
22,Darius Leonard,LB,IND,0,0%,59,100%,5,19%
23,Bobby Okereke,LB,IND,0,0%,59,100%,2,8%
24,Rock Ya-Sin,CB,IND,0,0%,58,98%,4,15%
25,Kenny Moore,CB,IND,0,0%,57,97%,9,35%
26,DeForest Buckner,DT,IND,0,0%,52,88%,9,35%
27,Grover Stewart,DT,IND,0,0%,44,75%,9,35%
28,T.J. Carrie,CB,IND,0,0%,41,69%,15,58%
29,Kwity Paye,DE,IND,0,0%,41,69%,0,0%
30,Al-Quadin Muhammad,DE,IND,0,0%,36,61%,0,0%
31,Tyquan Lewis,DE,IND,0,0%,32,54%,0,0%
32,Isaiah Rodgers,CB,IND,0,0%,18,31%,16,62%
33,Taylor Stallworth,DT,IND,0,0%,16,27%,5,19%
34,Kemoko Turay,DE,IND,0,0%,11,19%,0,0%
35,Ben Banogu,DE,IND,0,0%,4,7%,10,38%
36,Zaire Franklin,LB,IND,0,0%,3,5%,22,85%
37,E.J. Speed,LB,IND,0,0%,0,0%,17,65%
38,Jordan Glasgow,LB,IND,0,0%,0,0%,17,65%
39,George Odum,FS,IND,0,0%,0,0%,17,65%
40,Andrew Sendejo,FS,IND,0,0%,0,0%,15,58%
41,Rigoberto Sanchez,P,IND,0,0%,0,0%,11,42%
42,Jordan Wilkins,RB,IND,0,0%,0,0%,8,31%
43,Luke Rhodes,LS,IND,0,0%,0,0%,6,23%
44,Danny Pinter,G,IND,0,0%,0,0%,4,15%
45,Rodrigo Blankenship,K,IND,0,0%,0,0%,4,15%
0,Cooper Kupp,WR,LAR,59,100%,0,0%,5,19%
1,Brian Allen,C,LAR,59,100%,0,0%,5,19%
2,Tyler Higbee,TE,LAR,59,100%,0,0%,5,19%
3,Rob Havenstein,T,LAR,59,100%,0,0%,5,19%
4,David Edwards,G,LAR,59,100%,0,0%,5,19%
5,Austin Corbett,G,LAR,59,100%,0,0%,5,19%
6,Matthew Stafford,QB,LAR,59,100%,0,0%,0,0%
7,Andrew Whitworth,T,LAR,59,100%,0,0%,0,0%
8,Robert Woods,WR,LAR,58,98%,0,0%,0,0%
9,Van Jefferson,WR,LAR,54,92%,0,0%,0,0%
10,Darrell Henderson,RB,LAR,40,68%,0,0%,0,0%
11,Sony Michel,RB,LAR,16,27%,0,0%,0,0%
12,Johnny Mundt,TE,LAR,3,5%,0,0%,16,62%
13,Jake Funk,RB,LAR,3,5%,0,0%,15,58%
14,DeSean Jackson,WR,LAR,3,5%,0,0%,0,0%
15,Jalen Ramsey,CB,LAR,0,0%,67,100%,5,19%
16,Taylor Rapp,FS,LAR,0,0%,66,99%,6,23%
17,Jordan Fuller,SS,LAR,0,0%,66,99%,0,0%
18,Darious Williams,CB,LAR,0,0%,66,99%,0,0%
