,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Josh Allen,BUF,17,33,179,2,1,1,8,41,75.2,5,35,0,15,0,0,0,0,0,0,0
1,Devin Singletary,BUF,0,0,0,0,0,0,0,0,,13,82,1,46,3,2,9,0,6,1,0
2,Zack Moss,BUF,0,0,0,0,0,0,0,0,,8,26,2,10,2,2,8,0,6,1,1
3,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,,2,2,0,2,0,0,0,0,0,0,0
4,Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,60,1,41,0,0
5,Emmanuel Sanders,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,48,0,35,0,0
6,Cole Beasley,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,36,0,22,0,0
7,Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,1,9,0,0
8,Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
9,Jake Kumerow,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
10,Mitchell Trubisky,BUF,0,0,0,0,0,0,0,0,,2,-2,0,-1,0,0,0,0,0,0,0
13,Jacoby Brissett,MIA,24,40,169,0,1,4,24,18,59.3,4,8,0,6,0,0,0,0,0,0,0
14,Tua Tagovailoa,MIA,1,4,13,0,0,2,6,13,40.6,0,0,0,0,0,0,0,0,0,0,0
15,Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,5,25,0,18,5,4,21,0,11,0,0
16,Malcolm Brown,MIA,0,0,0,0,0,0,0,0,,5,21,0,12,0,0,0,0,0,0,0
17,Salvon Ahmed,MIA,0,0,0,0,0,0,0,0,,6,17,0,8,3,0,0,0,0,0,0
18,Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,48,0,14,1,1
19,DeVante Parker,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,42,0,16,0,0
20,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,41,0,18,0,0
21,Albert Wilson,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,20,0,6,0,0
22,Cethan Carter,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
23,Preston Williams,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,0
24,Jakeem Grant,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,1,1
