,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Janoris Jenkins,TEN,0,10,6,60.0%,53,8.8,5.3,0,74.2,7.2,36,17,0,0,0,0.0,0,6,0,0.0%
1,Kristian Fulton,TEN,0,8,4,50.0%,84,21.0,10.5,1,127.1,12.9,43,41,1,0,0,0.0,0,1,0,0.0%
2,Chris Jackson,TEN,0,3,3,100.0%,14,4.7,4.7,0,86.1,0.0,0,14,2,1,0,0.0,1,6,0,0.0%
3,David Long,TEN,0,3,3,100.0%,27,9.0,9.0,0,104.2,3.7,11,16,3,0,0,0.0,0,6,1,14.3%
4,Harold Landry,TEN,0,2,2,100.0%,34,17.0,17.0,0,118.7,3.0,6,28,2,3,0,0.0,3,7,0,0.0%
5,Kevin Byard,TEN,0,1,1,100.0%,3,3.0,3.0,0,79.2,3.0,3,0,1,0,1,0.0,1,3,0,0.0%
6,Elijah Molden,TEN,0,1,1,100.0%,63,63.0,63.0,1,158.3,29.0,29,34,0,0,0,0.0,0,2,1,33.3%
7,Bradley McDougald,TEN,0,1,1,100.0%,51,51.0,51.0,0,118.7,51.0,51,0,0,0,0,0.0,0,2,0,0.0%
8,Rashaan Evans,TEN,0,1,1,100.0%,14,14.0,14.0,0,118.7,5.0,5,9,0,0,0,0.0,0,4,1,20.0%
9,Denico Autry,TEN,0,0,0,,,,,,,,,,0,2,0,1.5,4,3,2,40.0%
10,Olasunkanmi Adeniyi,TEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
11,Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,2,66.7%
12,Bud Dupree,TEN,0,0,0,,,,,,,,,,1,0,1,0.0,1,1,0,0.0%
13,Dane Cruikshank,TEN,0,1,0,0.0%,,,0.0,,39.6,30.0,,,0,0,0,0.0,0,3,0,0.0%
15,Bobby Wagner,SEA,0,12,10,83.3%,93,9.3,7.8,0,99.0,5.5,51,42,3,0,1,1.0,2,20,0,0.0%
16,Tre Flowers,SEA,0,6,4,66.7%,102,25.5,17.0,0,109.7,20.5,88,14,0,0,0,0.0,0,5,1,16.7%
17,Jamal Adams,SEA,0,4,3,75.0%,14,4.7,3.5,0,79.2,6.0,13,1,7,0,0,0.0,0,8,0,0.0%
18,D.J. Reed,SEA,0,5,3,60.0%,35,11.7,7.0,0,81.2,18.8,32,3,0,0,0,0.0,0,9,0,0.0%
19,Quandre Diggs,SEA,0,3,2,66.7%,37,18.5,12.3,0,109.0,16.0,33,4,0,0,0,0.0,0,10,1,9.1%
20,Jordyn Brooks,SEA,0,3,2,66.7%,24,12.0,8.0,0,91.0,4.0,6,18,1,0,0,0.0,0,9,0,0.0%
21,Rasheem Green,SEA,0,1,1,100.0%,15,15.0,15.0,0,118.7,3.0,3,12,0,0,0,0.0,0,2,0,0.0%
22,Cody Barton,SEA,0,1,1,100.0%,12,12.0,12.0,0,116.7,12.0,12,0,0,0,0,0.0,0,3,0,0.0%
23,Benson Mayowa,SEA,0,1,1,100.0%,15,15.0,15.0,0,118.7,-2.0,-2,17,0,0,0,0.0,0,3,0,0.0%
24,Al Woods,SEA,0,0,0,,,,,,,,,,0,1,0,1.0,2,7,0,0.0%
25,Kerry Hyder,SEA,0,0,0,,,,,,,,,,0,0,2,0.0,2,4,0,0.0%
26,L.J. Collier,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
27,Alton Robinson,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
28,Poona Ford,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
29,Marquise Blair,SEA,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,0,0.0,0,0,1,100.0%
30,Ugo Amadi,SEA,0,2,0,0.0%,,,0.0,,39.6,9.5,,,0,0,0,0.0,0,2,0,0.0%
31,Darrell Taylor,SEA,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
32,DeeJay Dallas,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
