,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Diontae Spencer,DEN,0,0,,0,0,2,29,14.5,0,25
3,Jamal Agnew,JAX,2,120,60.0,1,102,1,2,2.0,0,2
