,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Mike Davis,ATL,9,38,1,20,2.2,18,2.0,0,
1,Cordarrelle Patterson,ATL,7,11,1,-1,-0.1,12,1.7,1,7.0
2,Matt Ryan,ATL,2,3,0,0,0.0,3,1.5,0,
3,Keith Smith,ATL,2,3,,3,1.5,0,0.0,0,
5,Leonard Fournette,TAM,11,52,2,24,2.2,28,2.5,0,
6,Ronald Jones II,TAM,6,27,2,17,2.8,10,1.7,0,
7,Blaine Gabbert,TAM,3,-3,,-3,-1.0,0,0.0,0,
8,Tom Brady,TAM,1,6,1,6,6.0,0,0.0,0,
