,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Derrick Henry,TEN,35,182,9,93,2.7,89,2.5,1,35.0
1,Ryan Tannehill,TEN,4,27,2,26,6.5,1,0.3,0,
2,Jeremy McNichols,TEN,1,3,0,1,1.0,2,2.0,0,
4,Chris Carson,SEA,13,31,3,14,1.1,17,1.3,3,4.3
5,Russell Wilson,SEA,3,16,1,13,4.3,3,1.0,0,
6,Alex Collins,SEA,1,25,1,23,23.0,2,2.0,0,
7,Freddie Swain,SEA,1,5,0,4,4.0,1,1.0,0,
