,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Dalvin Cook,MIN,22,131,8,70,3.2,61,2.8,0,
1,Alexander Mattison,MIN,3,11,1,6,2.0,5,1.7,0,
2,Kirk Cousins,MIN,2,35,2,33,16.5,2,1.0,0,
4,James Conner,ARI,8,26,2,11,1.4,15,1.9,1,8.0
5,Chase Edmonds,ARI,8,46,1,22,2.8,24,3.0,1,8.0
6,Kyler Murray,ARI,5,31,2,28,5.6,3,0.6,0,
