,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Gabe Jackson,G,SEA,54,100%,0,0%,5,14%
1,Russell Wilson,QB,SEA,54,100%,0,0%,0,0%
2,Kyle Fuller,G,SEA,54,100%,0,0%,0,0%
3,Duane Brown,T,SEA,54,100%,0,0%,0,0%
4,D.K. Metcalf,WR,SEA,51,94%,0,0%,0,0%
5,Tyler Lockett,WR,SEA,50,93%,0,0%,0,0%
6,Brandon Shell,T,SEA,49,91%,0,0%,5,14%
7,Damien Lewis,G,SEA,45,83%,0,0%,5,14%
8,Gerald Everett,TE,SEA,43,80%,0,0%,0,0%
9,Freddie Swain,WR,SEA,41,76%,0,0%,9,25%
10,Chris Carson,RB,SEA,34,63%,0,0%,0,0%
11,Will Dissly,TE,SEA,26,48%,0,0%,13,36%
12,Travis Homer,RB,SEA,14,26%,0,0%,23,64%
13,Jamarco Jones,T,SEA,14,26%,0,0%,5,14%
14,Alex Collins,RB,SEA,6,11%,0,0%,0,0%
15,Penny Hart,WR,SEA,3,6%,0,0%,9,25%
16,Nick Bellore,LB,SEA,2,4%,0,0%,20,56%
17,Tre Flowers,CB,SEA,0,0%,88,100%,10,28%
18,Bobby Wagner,LB,SEA,0,0%,88,100%,8,22%
19,Jamal Adams,SS,SEA,0,0%,88,100%,0,0%
20,Quandre Diggs,FS,SEA,0,0%,88,100%,0,0%
21,D.J. Reed,CB,SEA,0,0%,88,100%,0,0%
22,Jordyn Brooks,LB,SEA,0,0%,72,82%,13,36%
23,Poona Ford,NT,SEA,0,0%,63,72%,8,22%
24,Al Woods,DT,SEA,0,0%,60,68%,9,25%
25,Benson Mayowa,LB,SEA,0,0%,57,65%,0,0%
26,Rasheem Green,DE,SEA,0,0%,56,64%,8,22%
27,Kerry Hyder,DE,SEA,0,0%,51,58%,9,25%
28,Robert Nkemdiche,DT,SEA,0,0%,36,41%,0,0%
29,Carlos Dunlap,LB,SEA,0,0%,26,30%,0,0%
30,Darrell Taylor,DE,SEA,0,0%,23,26%,20,56%
31,Ugo Amadi,FS,SEA,0,0%,22,25%,20,56%
