,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Devin McCourty,NWE,1,18,18.0,0,18,0,0,,0,0
3,Braxton Berrios,NYJ,4,95,23.8,0,38,1,6,6.0,0,6
