,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Ezekiel Elliott,DAL,16,71,4,41,2.6,30,1.9,0,
1,Tony Pollard,DAL,13,109,6,45,3.5,64,4.9,2,6.5
2,CeeDee Lamb,DAL,1,13,1,10,10.0,3,3.0,0,
3,Cedrick Wilson Jr.,DAL,1,5,0,4,4.0,1,1.0,0,
5,Austin Ekeler,LAC,9,54,2,22,2.4,32,3.6,2,4.5
6,Justin Herbert,LAC,4,12,2,6,1.5,6,1.5,1,4.0
7,Justin Jackson,LAC,4,21,2,9,2.3,12,3.0,0,
8,Jalen Guyton,LAC,1,9,1,8,8.0,1,1.0,0,
9,Larry Rountree,LAC,1,-1,,-1,-1.0,0,0.0,0,
