,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Cody Whitehair,G,CHI,65,100%,0,0%,4,18%
1,Sam Mustipher,C,CHI,65,100%,0,0%,4,18%
2,James Daniels,G,CHI,65,100%,0,0%,4,18%
3,Germain Ifedi,T,CHI,65,100%,0,0%,4,18%
4,Jason Peters,T,CHI,65,100%,0,0%,0,0%
5,Darnell Mooney,WR,CHI,58,89%,0,0%,1,5%
6,Allen Robinson,WR,CHI,52,80%,0,0%,1,5%
7,David Montgomery,RB,CHI,52,80%,0,0%,0,0%
8,Cole Kmet,TE,CHI,47,72%,0,0%,4,18%
9,Justin Fields,QB,CHI,42,65%,0,0%,0,0%
10,Marquise Goodwin,WR,CHI,31,48%,0,0%,0,0%
11,Damiere Byrd,WR,CHI,27,42%,0,0%,0,0%
12,Andy Dalton,QB,CHI,23,35%,0,0%,0,0%
13,Jimmy Graham,TE,CHI,22,34%,0,0%,1,5%
14,Damien Williams,RB,CHI,15,23%,0,0%,5,23%
15,Jesse James,TE,CHI,14,22%,0,0%,4,18%
16,J.P. Holtz,TE,CHI,7,11%,0,0%,18,82%
17,Kindle Vildor,CB,CHI,0,0%,55,100%,4,18%
18,Roquan Smith,LB,CHI,0,0%,55,100%,4,18%
19,Tashaun Gipson,FS,CHI,0,0%,55,100%,1,5%
20,Jaylon Johnson,CB,CHI,0,0%,55,100%,1,5%
21,Eddie Jackson,SS,CHI,0,0%,55,100%,0,0%
22,Duke Shelley,CB,CHI,0,0%,48,87%,0,0%
23,Khalil Mack,LB,CHI,0,0%,43,78%,1,5%
24,Akiem Hicks,DT,CHI,0,0%,41,75%,0,0%
25,Alec Ogletree,LB,CHI,0,0%,39,71%,1,5%
26,Robert Quinn,LB,CHI,0,0%,38,69%,0,0%
27,Bilal Nichols,DE,CHI,0,0%,35,64%,4,18%
28,Angelo Blackson,DT,CHI,0,0%,29,53%,3,14%
29,Jeremiah Attaochu,LB,CHI,0,0%,28,51%,7,32%
30,DeAndre Houston-Carson,FS,CHI,0,0%,16,29%,17,78%
31,Khyiris Tonga,NT,CHI,0,0%,8,15%,4,18%
32,Margus Hunt,DT,CHI,0,0%,3,5%,3,14%
33,Christian Jones,LB,CHI,0,0%,1,2%,16,73%
34,Deon Bush,SS,CHI,0,0%,1,2%,14,64%
35,Xavier Crawford,CB,CHI,0,0%,0,0%,15,68%
36,Caleb Johnson,LB,CHI,0,0%,0,0%,13,59%
37,Joel Iyiegbuniwe,LB,CHI,0,0%,0,0%,13,59%
38,Marqui Christian,SS,CHI,0,0%,0,0%,11,50%
39,Nsimba Webster,WR,CHI,0,0%,0,0%,11,50%
40,Cairo Santos,K,CHI,0,0%,0,0%,9,41%
41,Khalil Herbert,RB,CHI,0,0%,0,0%,9,41%
42,Patrick Scales,LS,CHI,0,0%,0,0%,8,37%
43,Pat O'Donnell,P,CHI,0,0%,0,0%,8,37%
44,Artie Burns,CB,CHI,0,0%,0,0%,6,27%
45,Elijah Wilkinson,T,CHI,0,0%,0,0%,4,18%
46,Alex Bars,G,CHI,0,0%,0,0%,4,18%
0,Trey Hopkins,C,CIN,55,100%,0,0%,3,14%
1,Riley Reiff,T,CIN,55,100%,0,0%,3,14%
2,Jonah Williams,T,CIN,55,100%,0,0%,3,14%
3,Quinton Spain,G,CIN,55,100%,0,0%,3,14%
4,Xavier Su'a-Filo,G,CIN,55,100%,0,0%,3,14%
5,Joe Burrow,QB,CIN,55,100%,0,0%,0,0%
6,Ja'Marr Chase,WR,CIN,51,93%,0,0%,0,0%
