,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jimmy Garoppolo,SFO,22,30,189,9,30.0,119,4.0,62,2.8,2.1,127,5.8,3,10.0%,4,13.3%,0,2,0,2,2,6.1%,3,4.3
2,Jalen Hurts,PHI,12,23,190,7,28.0,335,14.6,85,7.1,3.7,105,8.8,0,0.0%,4,17.4%,2,9,1,2,5,16.7%,5,13.8
3,Greg Ward,PHI,0,1,0,,,3,3.0,0,,0.0,0,,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,
