,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Kirk Cousins,MIN,22,32,244,10,30.3,203,6.3,111,5.0,3.5,133,6.0,3,9.4%,3,9.4%,1,17,2,4,7,20.0%,2,17.5
2,Kyler Murray,ARI,29,36,400,16,41.0,296,8.2,209,7.2,5.8,191,6.6,1,2.9%,1,2.9%,3,6,6,0,9,22.0%,2,7.5
