,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Royce Newman,T,GNB,65,100%,0,0%,5,22%
1,Jon Runyan,G,GNB,65,100%,0,0%,5,22%
2,Elgton Jenkins,G,GNB,65,100%,0,0%,0,0%
3,Josh Myers,C,GNB,65,100%,0,0%,0,0%
4,Billy Turner,T,GNB,65,100%,0,0%,0,0%
5,Aaron Rodgers,QB,GNB,62,95%,0,0%,0,0%
6,Davante Adams,WR,GNB,57,88%,0,0%,0,0%
7,Aaron Jones,RB,GNB,45,69%,0,0%,0,0%
8,Marquez Valdes-Scantling,WR,GNB,43,66%,0,0%,0,0%
9,Allen Lazard,WR,GNB,42,65%,0,0%,3,13%
10,Marcedes Lewis,TE,GNB,36,55%,0,0%,0,0%
11,Dominique Dafney,TE,GNB,29,45%,0,0%,11,48%
12,Robert Tonyan,TE,GNB,28,43%,0,0%,0,0%
13,AJ Dillon,RB,GNB,19,29%,0,0%,9,39%
14,Randall Cobb,WR,GNB,12,18%,0,0%,0,0%
15,Equanimeous St. Brown,WR,GNB,6,9%,0,0%,5,22%
16,Kylin Hill,RB,GNB,5,8%,0,0%,12,52%
17,Malik Taylor,WR,GNB,3,5%,0,0%,14,61%
18,Jordan Love,QB,GNB,3,5%,0,0%,0,0%
19,Adrian Amos,FS,GNB,0,0%,57,100%,2,9%
20,Darnell Savage Jr.,SS,GNB,0,0%,57,100%,0,0%
21,Jaire Alexander,CB,GNB,0,0%,57,100%,0,0%
22,De'Vondre Campbell,LB,GNB,0,0%,57,100%,0,0%
23,Kevin King,CB,GNB,0,0%,56,98%,0,0%
24,Kenny Clark,NT,GNB,0,0%,48,84%,0,0%
25,Preston Smith,LB,GNB,0,0%,46,81%,3,13%
26,Eric Stokes,CB,GNB,0,0%,44,77%,11,48%
27,Rashan Gary,LB,GNB,0,0%,44,77%,0,0%
28,Dean Lowry,DE,GNB,0,0%,34,60%,5,22%
29,Kingsley Keke,DE,GNB,0,0%,32,56%,3,13%
30,Krys Barnes,LB,GNB,0,0%,25,44%,6,26%
31,Tyler Lancaster,NT,GNB,0,0%,18,32%,8,35%
32,Chandon Sullivan,CB,GNB,0,0%,18,32%,6,26%
33,Jonathan Garvin,LB,GNB,0,0%,13,23%,5,22%
34,Chauncey Rivers,LB,GNB,0,0%,11,19%,13,57%
35,Tedarrell Slaton,DT,GNB,0,0%,6,11%,3,13%
36,Oren Burks,LB,GNB,0,0%,2,4%,18,78%
37,Henry Black,SS,GNB,0,0%,2,4%,16,70%
38,Isaac Yiadom,CB,GNB,0,0%,0,0%,18,78%
39,Ty Summers,LB,GNB,0,0%,0,0%,18,78%
40,Mason Crosby,K,GNB,0,0%,0,0%,11,48%
41,Isaiah McDuffie,LB,GNB,0,0%,0,0%,10,43%
42,Hunter Bradley,LS,GNB,0,0%,0,0%,8,35%
43,Corey Bojorquez,P,GNB,0,0%,0,0%,8,35%
44,Dennis Kelly,T,GNB,0,0%,0,0%,5,22%
45,Lucas Patrick,G,GNB,0,0%,0,0%,5,22%
46,Yosuah Nijman,T,GNB,0,0%,0,0%,5,22%
47,Amari Rodgers,WR,GNB,0,0%,0,0%,2,9%
0,Matt Nelson,T,DET,57,100%,0,0%,3,13%
1,Jonah Jackson,G,DET,57,100%,0,0%,3,13%
2,Penei Sewell,T,DET,57,100%,0,0%,3,13%
3,Halapoulivaati Vaitai,G,DET,57,100%,0,0%,3,13%
4,Frank Ragnow,C,DET,57,100%,0,0%,0,0%
5,Jared Goff,QB,DET,57,100%,0,0%,0,0%
6,T.J. Hockenson,TE,DET,53,93%,0,0%,0,0%
7,Quintez Cephus,WR,DET,51,89%,0,0%,0,0%
8,Kalif Raymond,WR,DET,36,63%,0,0%,3,13%
9,D'Andre Swift,RB,DET,36,63%,0,0%,0,0%
10,Amon-Ra St. Brown,WR,DET,34,60%,0,0%,6,26%
11,Trinity Benson,WR,DET,24,42%,0,0%,0,0%
12,Jamaal Williams,RB,DET,22,39%,0,0%,0,0%
13,Darren Fells,TE,DET,19,33%,0,0%,3,13%
14,Jason Cabinda,FB,DET,6,11%,0,0%,12,52%
15,Tom Kennedy,WR,DET,4,7%,0,0%,3,13%
16,Tracy Walker,FS,DET,0,0%,65,100%,9,39%
17,Will Harris,SS,DET,0,0%,65,100%,9,39%
18,Alex Anzalone,LB,DET,0,0%,65,100%,5,22%
19,Amani Oruwariye,CB,DET,0,0%,65,100%,5,22%
20,Romeo Okwara,LB,DET,0,0%,63,97%,6,26%
21,Jamie Collins,LB,DET,0,0%,63,97%,0,0%
22,Michael Brockers,DE,DET,0,0%,54,83%,0,0%
23,Trey Flowers,LB,DET,0,0%,42,65%,0,0%
24,AJ Parker,CB,DET,0,0%,40,62%,2,9%
25,Nick Williams,DE,DET,0,0%,40,62%,0,0%
26,Bobby Price,FS,DET,0,0%,32,49%,14,61%
27,Ifeatu Melifonwu,CB,DET,0,0%,30,46%,0,0%
28,Charles Harris,LB,DET,0,0%,26,40%,11,48%
29,Alim McNeill,NT,DET,0,0%,26,40%,5,22%
30,John Penisini,NT,DET,0,0%,19,29%,5,22%
31,Levi Onwuzurike,DE,DET,0,0%,10,15%,5,22%
32,Julian Okwara,LB,DET,0,0%,4,6%,7,30%
33,Jalen Reeves-Maybin,LB,DET,0,0%,3,5%,15,65%
34,Jerry Jacobs,CB,DET,0,0%,3,5%,9,39%
35,Anthony Pittman,LB,DET,0,0%,0,0%,19,83%
36,C.J. Moore,FS,DET,0,0%,0,0%,15,65%
37,Godwin Igwebuike,RB,DET,0,0%,0,0%,15,65%
38,KhaDarel Hodge,WR,DET,0,0%,0,0%,14,61%
39,Derrick Barnes,LB,DET,0,0%,0,0%,10,43%
40,Dean Marlowe,SS,DET,0,0%,0,0%,8,35%
41,Austin Seibert,K,DET,0,0%,0,0%,7,30%
42,Jack Fox,P,DET,0,0%,0,0%,5,22%
43,Scott Daly,LS,DET,0,0%,0,0%,5,22%
44,Logan Stenberg,G,DET,0,0%,0,0%,3,13%
45,Will Holden,T,DET,0,0%,0,0%,3,13%
46,Evan Brown,C,DET,0,0%,0,0%,3,13%
