,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Melvin Gordon,DEN,13,31,2,19,1.5,12,0.9,0,
1,Javonte Williams,DEN,13,64,5,29,2.2,35,2.7,4,3.3
2,Teddy Bridgewater,DEN,4,1,2,0,0.0,1,0.3,0,
4,James Robinson,JAX,11,47,1,30,2.7,17,1.5,1,11.0
5,Carlos Hyde,JAX,2,7,,3,1.5,4,2.0,0,
6,Trevor Lawrence,JAX,2,21,2,17,8.5,4,2.0,0,
7,Laviska Shenault Jr.,JAX,1,0,0,0,0.0,0,0.0,0,
