,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Darius Phillips,CIN,0,0,,0,0,1,15,15.0,0,15
1,Brandon Wilson,CIN,3,54,18.0,0,27,0,0,,0,0
4,Darnell Mooney,CHI,1,10,10.0,0,10,0,0,,0,0
