,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Patrick Mahomes,KAN,24,31,343,18,58.1,245,7.9,132,5.5,4.3,211,8.8,0,0.0%,4,12.9%,0,4,5,2,7,21.9%,1,3.0
2,Lamar Jackson,BAL,18,26,239,11,40.7,249,9.6,120,6.7,4.6,119,6.6,1,4.0%,5,20.0%,1,12,1,0,2,7.1%,1,20.0
