,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Tristan Wirfs,T,TAM,63,100%,0,0%,7,23%
1,Donovan Smith,T,TAM,63,100%,0,0%,7,23%
2,Ali Marpet,G,TAM,63,100%,0,0%,7,23%
3,Alex Cappa,G,TAM,63,100%,0,0%,7,23%
4,Ryan Jensen,C,TAM,63,100%,0,0%,0,0%
5,Tom Brady,QB,TAM,60,95%,0,0%,0,0%
6,Chris Godwin,WR,TAM,56,89%,0,0%,0,0%
7,Rob Gronkowski,TE,TAM,51,81%,0,0%,0,0%
8,Mike Evans,WR,TAM,46,73%,0,0%,0,0%
9,Leonard Fournette,RB,TAM,31,49%,0,0%,0,0%
10,Antonio Brown,WR,TAM,28,44%,0,0%,1,3%
11,Ronald Jones II,RB,TAM,26,41%,0,0%,0,0%
12,Cameron Brate,TE,TAM,21,33%,0,0%,0,0%
13,Tyler Johnson,WR,TAM,17,27%,0,0%,9,30%
14,Scott Miller,WR,TAM,12,19%,0,0%,1,3%
15,O.J. Howard,TE,TAM,11,17%,0,0%,0,0%
16,Josh Wells,T,TAM,8,13%,0,0%,7,23%
17,Giovani Bernard,RB,TAM,6,10%,0,0%,4,13%
18,Blaine Gabbert,QB,TAM,3,5%,0,0%,0,0%
19,Vita Vea,NT,TAM,2,3%,42,58%,10,33%
20,Antoine Winfield Jr.,FS,TAM,0,0%,72,100%,3,10%
21,Devin White,LB,TAM,0,0%,72,100%,3,10%
22,Lavonte David,LB,TAM,0,0%,72,100%,0,0%
23,Carlton Davis,CB,TAM,0,0%,70,97%,8,27%
24,Jamel Dean,CB,TAM,0,0%,66,92%,15,50%
25,Jason Pierre-Paul,DE,TAM,0,0%,61,85%,0,0%
26,Jordan Whitehead,SS,TAM,0,0%,57,79%,0,0%
27,Shaquil Barrett,LB,TAM,0,0%,52,72%,0,0%
28,Ndamukong Suh,DE,TAM,0,0%,41,57%,0,0%
29,Mike Edwards,FS,TAM,0,0%,39,54%,4,13%
30,William Gholston,DE,TAM,0,0%,36,50%,3,10%
31,Rakeem Nunez-Roches,DT,TAM,0,0%,31,43%,10,33%
32,Ross Cockrell,CB,TAM,0,0%,27,38%,3,10%
33,Steve McLendon,NT,TAM,0,0%,20,28%,0,0%
34,Joe Tryon-Shoyinka,LB,TAM,0,0%,19,26%,23,77%
35,Anthony Nelson,LB,TAM,0,0%,14,19%,16,53%
36,Dee Delaney,CB,TAM,0,0%,1,1%,23,77%
37,Pat O'Connor,DE,TAM,0,0%,0,0%,30,100%
