,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Mac Jones,NWE,22,30,186,0,0,3,27,32,89.0,0,0,0,0,0,0,0,0,0,1,0
1,Damien Harris,NWE,0,0,0,0,0,0,0,0,,16,62,1,26,1,1,2,0,2,0,0
2,James White,NWE,0,0,0,0,0,0,0,0,,5,20,1,7,6,6,45,0,28,0,0
3,Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,1,16,0,16,3,2,10,0,7,0,0
4,J.J. Taylor,NWE,0,0,0,0,0,0,0,0,,2,3,0,2,0,0,0,0,0,0,0
5,Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,42,0,32,0,0
6,Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,38,0,24,0,0
7,Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,28,0,19,0,0
8,Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,21,0,10,0,0
11,Zach Wilson,NYJ,19,33,210,0,4,4,26,35,37.0,3,19,0,10,0,0,0,0,0,0,0
12,Michael Carter,NYJ,0,0,0,0,0,0,0,0,,11,59,0,14,3,2,29,0,17,0,0
13,Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,12,50,0,17,0,0,0,0,0,0,0
14,Tevin Coleman,NYJ,0,0,0,0,0,0,0,0,,5,24,0,17,0,0,0,0,0,0,0
15,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,73,0,27,0,0
16,Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,47,0,27,0,0
17,Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,35,0,35,0,0
18,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,5,0,0
19,Tyler Kroft,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
20,Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,8,0,5,0,0
