,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Austin Jackson,T,MIA,74,100%,0,0%,0,0%
1,Robert Hunt,G,MIA,74,100%,0,0%,0,0%
2,Michael Deiter,C,MIA,74,100%,0,0%,0,0%
3,Solomon Kindley,G,MIA,67,91%,0,0%,0,0%
4,Jacoby Brissett,QB,MIA,65,88%,0,0%,0,0%
5,DeVante Parker,WR,MIA,55,74%,0,0%,0,0%
6,Jaylen Waddle,WR,MIA,47,64%,0,0%,5,23%
7,Mike Gesicki,TE,MIA,47,64%,0,0%,0,0%
8,Jesse Davis,T,MIA,45,61%,0,0%,0,0%
9,Myles Gaskin,RB,MIA,45,61%,0,0%,0,0%
10,Albert Wilson,WR,MIA,41,55%,0,0%,0,0%
11,Liam Eichenberg,T,MIA,29,39%,0,0%,0,0%
12,Salvon Ahmed,RB,MIA,23,31%,0,0%,0,0%
13,Durham Smythe,TE,MIA,22,30%,0,0%,12,55%
14,Preston Williams,WR,MIA,22,30%,0,0%,0,0%
15,Adam Shaheen,TE,MIA,20,27%,0,0%,6,27%
16,Mack Hollins,WR,MIA,16,22%,0,0%,13,59%
17,Cethan Carter,TE,MIA,16,22%,0,0%,13,59%
18,Tua Tagovailoa,QB,MIA,9,12%,0,0%,0,0%
19,Malcolm Brown,RB,MIA,9,12%,0,0%,0,0%
20,Jakeem Grant,WR,MIA,7,9%,0,0%,5,23%
21,Robert Jones,G,MIA,7,9%,0,0%,0,0%
22,Jerome Baker,LB,MIA,0,0%,63,97%,0,0%
23,Byron Jones,CB,MIA,0,0%,62,95%,8,37%
24,Xavien Howard,CB,MIA,0,0%,62,95%,2,9%
25,Jason McCourty,FS,MIA,0,0%,58,89%,0,0%
26,Jevon Holland,FS,MIA,0,0%,50,77%,4,18%
27,Justin Coleman,CB,MIA,0,0%,49,75%,8,37%
28,Adam Butler,DE,MIA,0,0%,47,72%,8,37%
29,Emmanuel Ogbah,DE,MIA,0,0%,47,72%,6,27%
30,Andrew Van Ginkel,LB,MIA,0,0%,46,71%,9,41%
31,Christian Wilkins,DT,MIA,0,0%,44,68%,9,41%
32,Brandon Jones,SS,MIA,0,0%,41,63%,11,50%
33,Zach Sieler,DT,MIA,0,0%,33,51%,8,37%
34,Eric Rowe,SS,MIA,0,0%,26,40%,0,0%
35,Brennan Scarlett,LB,MIA,0,0%,20,31%,14,64%
36,Elandon Roberts,LB,MIA,0,0%,19,29%,5,23%
37,Jaelan Phillips,LB,MIA,0,0%,18,28%,8,37%
38,John Jenkins,NT,MIA,0,0%,18,28%,6,27%
39,Samuel Eguavoen,LB,MIA,0,0%,8,12%,14,64%
40,Duke Riley,LB,MIA,0,0%,2,3%,13,59%
41,Nik Needham,CB,MIA,0,0%,2,3%,7,32%
42,Clayton Fejedelem,SS,MIA,0,0%,0,0%,22,100%
43,Jamal Perry,CB,MIA,0,0%,0,0%,14,64%
44,Blake Ferguson,LS,MIA,0,0%,0,0%,5,23%
45,Michael Palardy,P,MIA,0,0%,0,0%,5,23%
46,Jason Sanders,K,MIA,0,0%,0,0%,1,5%
0,Daryl Williams,T,BUF,65,100%,0,0%,6,27%
1,Cody Ford,G,BUF,65,100%,0,0%,6,27%
2,Dion Dawkins,T,BUF,63,97%,0,0%,6,27%
3,Josh Allen,QB,BUF,63,97%,0,0%,0,0%
4,Mitch Morse,C,BUF,63,97%,0,0%,0,0%
5,Jon Feliciano,G,BUF,63,97%,0,0%,0,0%
6,Dawson Knox,TE,BUF,54,83%,0,0%,6,27%
7,Stefon Diggs,WR,BUF,51,78%,0,0%,0,0%
8,Emmanuel Sanders,WR,BUF,50,77%,0,0%,0,0%
9,Devin Singletary,RB,BUF,43,66%,0,0%,0,0%
10,Cole Beasley,WR,BUF,39,60%,0,0%,0,0%
11,Gabriel Davis,WR,BUF,21,32%,0,0%,0,0%
12,Zack Moss,RB,BUF,18,28%,0,0%,0,0%
13,Reggie Gilliam,FB,BUF,14,22%,0,0%,21,95%
14,Isaiah McKenzie,WR,BUF,13,20%,0,0%,6,27%
