,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Peyton Barber,LVR,13,32,2,12,0.9,20,1.5,3,4.3
1,Kenyan Drake,LVR,7,9,0,4,0.6,5,0.7,1,7.0
2,Derek Carr,LVR,4,9,2,9,2.3,0,0.0,0,
3,Henry Ruggs III,LVR,1,2,0,2,2.0,0,0.0,0,
5,Najee Harris,PIT,10,38,2,21,2.1,17,1.7,3,3.3
6,Benny Snell Jr.,PIT,2,1,,1,0.5,0,0.0,0,
7,Chase Claypool,PIT,1,-3,0,-3,-3.0,0,0.0,0,
8,JuJu Smith-Schuster,PIT,1,3,1,0,0.0,3,3.0,1,1.0
