,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Ifeatu Melifonwu,DET,0,6,4,66.7%,80,20.0,13.3,0,109.7,13.7,49,31,0,0,0,0.0,0,2,0,0.0%
1,Jamie Collins,DET,0,3,3,100.0%,47,15.7,15.7,1,158.3,10.3,31,16,1,0,0,0.0,0,5,0,0.0%
2,AJ Parker,DET,0,3,3,100.0%,19,6.3,6.3,1,132.6,3.7,11,8,0,0,0,0.0,0,4,0,0.0%
3,Alex Anzalone,DET,0,3,3,100.0%,20,6.7,6.7,0,94.4,3.7,11,9,1,0,0,0.0,0,10,0,0.0%
4,Trey Flowers,DET,0,2,2,100.0%,18,9.0,9.0,0,104.2,-2.0,-4,22,1,0,0,0.5,1,5,1,16.7%
5,Romeo Okwara,DET,0,2,2,100.0%,12,6.0,6.0,1,131.2,-1.0,-2,14,0,0,1,0.0,1,1,0,0.0%
6,Tracy Walker,DET,0,3,2,66.7%,23,11.5,7.7,2,129.2,13.3,20,3,0,0,0,0.0,0,5,0,0.0%
7,Bobby Price,DET,0,4,2,50.0%,9,4.5,2.3,0,56.2,21.8,8,1,0,0,0,0.0,0,3,0,0.0%
8,Amani Oruwariye,DET,0,2,2,100.0%,40,20.0,20.0,1,158.3,12.0,24,16,0,0,0,0.0,0,0,1,100.0%
9,Will Harris,DET,0,2,1,50.0%,10,10.0,5.0,0,64.6,11.0,2,8,1,0,0,0.0,0,7,0,0.0%
10,Charles Harris,DET,0,0,0,,,,,,,,,,1,0,1,1.0,2,3,1,25.0%
11,Nick Williams,DET,0,0,0,,,,,,,,,,0,0,1,0.5,2,5,1,16.7%
12,Michael Brockers,DET,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
13,John Penisini,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
14,Alim McNeill,DET,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
16,De'Vondre Campbell,GNB,1,11,9,81.8%,50,5.6,4.5,1,78.0,4.3,29,21,3,0,0,0.0,0,13,1,7.1%
17,Kevin King,GNB,0,5,4,80.0%,81,20.3,16.2,0,118.7,14.0,46,35,1,0,1,0.0,1,4,1,20.0%
18,Adrian Amos,GNB,0,4,4,100.0%,33,8.3,8.3,0,101.0,2.3,9,24,1,0,0,0.0,0,10,0,0.0%
19,Chandon Sullivan,GNB,0,3,3,100.0%,43,14.3,14.3,0,118.7,1.0,3,40,0,0,0,0.0,0,1,1,50.0%
20,Krys Barnes,GNB,0,3,3,100.0%,21,7.0,7.0,0,95.8,0.7,2,19,1,0,0,0.0,0,4,0,0.0%
21,Jaire Alexander,GNB,0,4,2,50.0%,29,14.5,7.3,0,74.0,9.0,7,22,0,0,0,0.0,0,4,0,0.0%
22,Jonathan Garvin,GNB,0,1,1,100.0%,4,4.0,4.0,0,83.3,0.0,0,4,4,0,1,0.0,1,1,0,0.0%
23,Eric Stokes,GNB,0,4,1,25.0%,5,5.0,1.3,1,79.2,13.0,5,0,0,0,0,0.0,0,1,0,0.0%
24,Rashan Gary,GNB,0,0,0,,,,,,,,,,8,0,2,0.0,2,2,0,0.0%
25,Kenny Clark,GNB,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%
26,Preston Smith,GNB,0,0,0,,,,,,,,,,5,1,1,0.0,2,0,0,
27,Chauncey Rivers,GNB,0,0,0,,,,,,,,,,3,1,0,0.0,1,0,0,
28,Oren Burks,GNB,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
29,Darnell Savage Jr.,GNB,0,1,0,0.0%,,,0.0,,39.6,34.0,,,0,0,0,0.0,0,2,0,0.0%
