,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Derek Carr,LVR,28,37,382,2,0,2,9,61,126.2,4,9,0,5,0,0,0,0,0,2,0
1,Peyton Barber,LVR,0,0,0,0,0,0,0,0,,13,32,0,13,0,0,0,0,0,0,0
2,Kenyan Drake,LVR,0,0,0,0,0,0,0,0,,7,9,0,5,6,5,46,0,13,0,0
3,Henry Ruggs III,LVR,0,0,0,0,0,0,0,0,,1,2,0,2,7,5,113,1,61,0,0
4,Darren Waller,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,65,0,25,0,0
5,Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,57,0,23,0,0
6,Bryan Edwards,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,40,0,18,0,0
7,Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,34,1,25,0,0
8,Willie Snead,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
9,Derek Carrier,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,9,0,0
10,Alec Ingold,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Ben Roethlisberger,PIT,27,40,295,1,1,2,3,52,87.0,0,0,0,0,0,0,0,0,0,1,0
14,Najee Harris,PIT,0,0,0,0,0,0,0,0,,10,38,0,14,5,5,43,1,25,0,0
15,JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,,1,3,1,3,7,6,41,0,17,0,0
16,Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,,2,1,0,1,0,0,0,0,0,0,0
17,Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,105,0,41,0,0
18,Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,36,0,14,0,0
19,Eric Ebron,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
20,James Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
21,Chase Claypool,PIT,0,0,0,0,0,0,0,0,,1,-3,0,-3,9,3,70,0,52,0,0
