,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Teddy Bridgewater,DEN,26,34,328,2,0,3,26,55,125.6,4,1,0,2,0,0,0,0,0,0,0
1,Javonte Williams,DEN,0,0,0,0,0,0,0,0,,13,64,0,16,1,1,10,0,10,0,0
2,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,13,31,0,8,2,2,38,0,30,0,0
3,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,159,0,55,0,0
4,Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,37,1,14,0,0
5,Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,33,1,14,0,0
6,Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,24,0,14,0,0
7,Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
8,Eric Saubert,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
9,KJ Hamler,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
12,Trevor Lawrence,JAX,14,33,118,1,2,1,4,25,37.2,2,21,0,11,0,0,0,0,0,0,0
13,James Robinson,JAX,0,0,0,0,0,0,0,0,,11,47,0,12,3,3,17,0,13,0,0
14,Carlos Hyde,JAX,0,0,0,0,0,0,0,0,,2,7,0,6,2,0,0,0,0,0,0
15,Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,55,1,25,0,0
16,James O'Shaughnessy,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,24,0,24,0,0
17,DJ Chark,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,19,0,19,0,0
18,Luke Farrell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
19,Chris Manhertz,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
20,Tyron Johnson,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
21,Laquon Treadwell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
22,Laviska Shenault Jr.,JAX,0,0,0,0,0,0,0,0,,1,0,0,0,7,2,-3,0,5,0,0
