,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Joe Mixon,CIN,14,33,2,19,1.4,14,1.0,1,14.0
1,Joe Burrow,CIN,1,-1,0,-1,-1.0,0,0.0,0,
2,Ja'Marr Chase,CIN,1,9,1,9,9.0,0,0.0,0,
4,Michael Carter,NYJ,15,77,4,51,3.4,26,1.7,0,
5,Mike White,NYJ,5,-1,2,-3,-0.6,2,0.4,0,
6,Ty Johnson,NYJ,4,15,0,8,2.0,7,1.8,0,
7,Elijah Moore,NYJ,1,4,0,4,4.0,0,0.0,0,
8,La'Mical Perine,NYJ,1,3,,2,2.0,1,1.0,0,
9,Jeff Smith,NYJ,1,-1,0,-1,-1.0,0,0.0,0,
