,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Matt Gay,LAR,5,5,1,1,0,0,,0
1,Johnny Hekker,LAR,,,,,4,178,44.5,49
4,Ka'imi Fairbairn,HOU,2,2,,1,0,0,,0
5,Cameron Johnston,HOU,,,,,7,364,52.0,63
