,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Damien Lewis,G,SEA,57,100%,0,0%,5,22%
1,Gabe Jackson,G,SEA,57,100%,0,0%,5,22%
2,Brandon Shell,T,SEA,57,100%,0,0%,5,22%
3,Duane Brown,T,SEA,57,100%,0,0%,0,0%
4,Ethan Pocic,C,SEA,57,100%,0,0%,0,0%
5,Geno Smith,QB,SEA,57,100%,0,0%,0,0%
6,Tyler Lockett,WR,SEA,44,77%,0,0%,1,4%
7,Gerald Everett,TE,SEA,44,77%,0,0%,0,0%
8,D.K. Metcalf,WR,SEA,41,72%,0,0%,1,4%
9,Freddie Swain,WR,SEA,37,65%,0,0%,6,26%
10,Will Dissly,TE,SEA,36,63%,0,0%,12,52%
11,Alex Collins,RB,SEA,27,47%,0,0%,0,0%
12,Travis Homer,RB,SEA,17,30%,0,0%,17,74%
13,Penny Hart,WR,SEA,16,28%,0,0%,13,57%
14,Rashaad Penny,RB,SEA,11,19%,0,0%,0,0%
15,Colby Parkinson,TE,SEA,8,14%,0,0%,6,26%
16,DeeJay Dallas,RB,SEA,2,4%,0,0%,17,74%
17,Nick Bellore,LB,SEA,2,4%,0,0%,17,74%
18,Bobby Wagner,LB,SEA,0,0%,76,100%,2,9%
19,Quandre Diggs,FS,SEA,0,0%,76,100%,1,4%
20,Jamal Adams,SS,SEA,0,0%,76,100%,0,0%
21,Tre Brown,DB,SEA,0,0%,68,90%,0,0%
22,Ugo Amadi,FS,SEA,0,0%,65,86%,11,48%
23,Jordyn Brooks,LB,SEA,0,0%,55,72%,1,4%
24,D.J. Reed,CB,SEA,0,0%,49,65%,0,0%
25,Rasheem Green,DE,SEA,0,0%,44,58%,1,4%
26,Poona Ford,NT,SEA,0,0%,40,53%,1,4%
27,Carlos Dunlap,LB,SEA,0,0%,39,51%,0,0%
28,Sidney Jones,CB,SEA,0,0%,35,46%,5,22%
29,Darrell Taylor,DE,SEA,0,0%,35,46%,1,4%
30,Kerry Hyder,DE,SEA,0,0%,29,38%,2,9%
31,Robert Nkemdiche,DT,SEA,0,0%,28,37%,1,4%
32,Al Woods,DT,SEA,0,0%,27,36%,2,9%
33,Alton Robinson,DE,SEA,0,0%,27,36%,0,0%
34,Benson Mayowa,LB,SEA,0,0%,23,30%,0,0%
35,Bryan Mone,NT,SEA,0,0%,22,29%,1,4%
36,Ryan Neal,SS,SEA,0,0%,21,28%,17,74%
37,Cody Barton,LB,SEA,0,0%,0,0%,17,74%
38,Jon Rhattigan,LB,SEA,0,0%,0,0%,16,70%
39,Tanner Muse,LB,SEA,0,0%,0,0%,15,65%
40,Jason Myers,K,SEA,0,0%,0,0%,11,48%
