,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Ben Roethlisberger,PIT,22,34,266,13,36.1,198,5.8,85,3.9,2.5,181,8.2,0,0.0%,7,20.6%,2,10,1,2,5,13.9%,0,
1,Chris Boswell,PIT,0,1,0,,,10,10.0,0,,0.0,0,,0,0.0%,1,100.0%,0,1,0,0,0,0.0%,0,
3,Baker Mayfield,CLE,20,31,225,10,28.6,233,7.5,113,5.7,3.6,112,5.6,4,12.9%,5,16.1%,4,7,4,2,10,27.8%,1,5.0
