,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,AJ Dillon,GNB,16,78,6,35,2.2,43,2.7,2,8.0
1,Aaron Jones,GNB,15,59,4,35,2.3,24,1.6,0,
2,Aaron Rodgers,GNB,2,3,0,2,1.0,1,0.5,0,
3,Amari Rodgers,GNB,1,11,1,6,6.0,5,5.0,0,
5,Chase Edmonds,ARI,7,30,2,24,3.4,6,0.9,0,
6,Kyler Murray,ARI,6,21,2,21,3.5,0,0.0,0,
7,James Conner,ARI,5,22,3,14,2.8,8,1.6,0,
8,Rondale Moore,ARI,2,1,,1,0.5,0,0.0,0,
