,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Cooper Rush,DAL,24,40,325,16,37.2,396,9.9,185,7.7,4.6,140,5.8,2,5.0%,9,22.5%,3,15,0,3,6,13.6%,1,2.0
1,Cedrick Wilson Jr.,DAL,1,1,35,1,100.0,32,32.0,32,32.0,32.0,3,3.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
3,Kirk Cousins,MIN,23,35,184,6,16.7,192,5.5,90,3.9,2.6,94,4.1,4,12.1%,5,15.2%,1,6,2,7,10,26.3%,2,9.5
4,Justin Jefferson,MIN,0,1,0,0,0.0,27,27.0,0,,0.0,0,,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,
