,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Max Scharping,G,HOU,61,100%,0,0%,3,9%
1,Geron Christian,T,HOU,61,100%,0,0%,3,9%
2,Tytus Howard,T,HOU,61,100%,0,0%,3,9%
3,Charlie Heck,T,HOU,61,100%,0,0%,3,9%
4,Davis Mills,QB,HOU,61,100%,0,0%,0,0%
5,Justin McCray,C,HOU,61,100%,0,0%,0,0%
6,Brandin Cooks,WR,HOU,54,89%,0,0%,0,0%
7,Danny Amendola,WR,HOU,39,64%,0,0%,2,6%
8,Nico Collins,WR,HOU,39,64%,0,0%,0,0%
9,Jordan Akins,TE,HOU,39,64%,0,0%,0,0%
10,Rex Burkhead,RB,HOU,30,49%,0,0%,9,27%
11,Chris Conley,WR,HOU,25,41%,0,0%,0,0%
12,Chris Moore,WR,HOU,15,25%,0,0%,18,55%
13,Antony Auclair,TE,HOU,15,25%,0,0%,10,30%
14,Scottie Phillips,RB,HOU,15,25%,0,0%,7,21%
15,Brevin Jordan,TE,HOU,15,25%,0,0%,0,0%
16,David Johnson,RB,HOU,11,18%,0,0%,0,0%
17,Phillip Lindsay,RB,HOU,8,13%,0,0%,0,0%
18,Vernon Hargreaves III,CB,HOU,0,0%,64,96%,12,36%
19,Terrance Mitchell,CB,HOU,0,0%,64,96%,0,0%
20,Lonnie Johnson Jr.,CB,HOU,0,0%,63,94%,12,36%
21,Christian Kirksey,LB,HOU,0,0%,61,91%,0,0%
22,Tavierre Thomas,CB,HOU,0,0%,60,90%,13,39%
23,Justin Reid,SS,HOU,0,0%,59,88%,11,33%
24,Kamu Grugier-Hill,LB,HOU,0,0%,49,73%,2,6%
25,Jonathan Greenard,DE,HOU,0,0%,41,61%,6,18%
26,Maliek Collins,DT,HOU,0,0%,41,61%,6,18%
27,Jacob Martin,DE,HOU,0,0%,41,61%,2,6%
28,Roy Lopez,DT,HOU,0,0%,38,57%,9,27%
29,Charles Omenihu,DE,HOU,0,0%,28,42%,6,18%
30,DeMarcus Walker,DE,HOU,0,0%,27,40%,3,9%
31,Ross Blacklock,DT,HOU,0,0%,26,39%,6,18%
32,Jordan Jenkins,DE,HOU,0,0%,26,39%,0,0%
33,Zach Cunningham,LB,HOU,0,0%,19,28%,2,6%
34,Eric Murray,FS,HOU,0,0%,12,18%,24,73%
35,Neville Hewitt,LB,HOU,0,0%,6,9%,28,85%
36,Tremon Smith,CB,HOU,0,0%,6,9%,28,85%
37,Kevin Pierre-Louis,LB,HOU,0,0%,6,9%,28,85%
38,A.J. Moore,FS,HOU,0,0%,0,0%,29,88%
39,Hardy Nickerson,LB,HOU,0,0%,0,0%,22,67%
40,Garret Wallow,LB,HOU,0,0%,0,0%,22,67%
41,Cameron Johnston,P,HOU,0,0%,0,0%,12,36%
42,Jon Weeks,LS,HOU,0,0%,0,0%,12,36%
43,Ka'imi Fairbairn,K,HOU,0,0%,0,0%,7,21%
44,Lane Taylor,G,HOU,0,0%,0,0%,3,9%
0,Joseph Noteboom,T,LAR,67,100%,0,0%,6,18%
1,David Edwards,G,LAR,67,100%,0,0%,6,18%
2,Cooper Kupp,WR,LAR,58,87%,0,0%,7,21%
3,Rob Havenstein,T,LAR,58,87%,0,0%,6,18%
4,Brian Allen,C,LAR,58,87%,0,0%,6,18%
5,Austin Corbett,G,LAR,58,87%,0,0%,6,18%
6,Robert Woods,WR,LAR,58,87%,0,0%,3,9%
7,Matthew Stafford,QB,LAR,58,87%,0,0%,0,0%
8,Van Jefferson,WR,LAR,56,84%,0,0%,0,0%
9,Tyler Higbee,TE,LAR,46,69%,0,0%,7,21%
10,Darrell Henderson,RB,LAR,41,61%,0,0%,0,0%
11,Kendall Blanton,TE,LAR,21,31%,0,0%,8,24%
12,Ben Skowronek,WR,LAR,20,30%,0,0%,19,58%
13,Sony Michel,RB,LAR,20,30%,0,0%,0,0%
14,Jacob Harris,TE,LAR,9,13%,0,0%,20,61%
15,Coleman Shelton,G,LAR,9,13%,0,0%,6,18%
16,Bobby Evans,G,LAR,9,13%,0,0%,0,0%
17,John Wolford,QB,LAR,9,13%,0,0%,0,0%
18,Alaric Jackson,T,LAR,9,13%,0,0%,0,0%
19,Buddy Howell,RB,LAR,6,9%,0,0%,21,64%
20,Donte Deayon,CB,LAR,0,0%,59,97%,1,3%
21,David Long,CB,LAR,0,0%,57,93%,0,0%
22,Ernest Jones,LB,LAR,0,0%,54,89%,7,21%
23,Nick Scott,SS,LAR,0,0%,45,74%,27,82%
24,Taylor Rapp,FS,LAR,0,0%,43,70%,3,9%
25,Jalen Ramsey,CB,LAR,0,0%,43,70%,0,0%
26,Greg Gaines,NT,LAR,0,0%,42,69%,6,18%
27,Aaron Donald,DT,LAR,0,0%,41,67%,0,0%
28,Troy Reeder,LB,LAR,0,0%,39,64%,13,39%
29,Terrell Lewis,LB,LAR,0,0%,38,62%,0,0%
30,Ogbonnia Okoronkwo,LB,LAR,0,0%,36,59%,8,24%
31,Leonard Floyd,LB,LAR,0,0%,33,54%,0,0%
32,Jordan Fuller,SS,LAR,0,0%,30,49%,0,0%
33,Juju Hughes,FS,LAR,0,0%,19,31%,14,42%
34,Terrell Burgess,FS,LAR,0,0%,18,30%,23,70%
35,Michael Hoecht,DT,LAR,0,0%,18,30%,17,52%
36,Jonah Williams,DE,LAR,0,0%,16,26%,6,18%
37,Jamir Jones,LB,LAR,0,0%,15,25%,24,73%
38,A'Shawn Robinson,DT,LAR,0,0%,13,21%,6,18%
39,Bobby Brown,NT,LAR,0,0%,10,16%,0,0%
40,Robert Rochell,CB,LAR,0,0%,2,3%,0,0%
41,Antoine Brooks Jr.,DB,LAR,0,0%,0,0%,19,58%
42,Tyler Hall,CB,LAR,0,0%,0,0%,17,52%
43,Travin Howard,LB,LAR,0,0%,0,0%,13,39%
44,Matt Gay,K,LAR,0,0%,0,0%,13,39%
45,Matthew Orzech,LS,LAR,0,0%,0,0%,10,30%
46,Johnny Hekker,P,LAR,0,0%,0,0%,10,30%
47,Tutu Atwell,WR,LAR,0,0%,0,0%,5,15%
