,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Logan Wilson,CIN,0,13,12,92.3%,157,13.1,12.1,1,142.6,3.9,41,116,1,0,0,0.0,0,12,3,20.0%
1,Vonn Bell,CIN,0,6,5,83.3%,58,11.6,9.7,0,106.9,1.3,8,50,1,0,0,0.0,0,9,1,10.0%
2,Chidobe Awuzie,CIN,0,6,4,66.7%,41,10.3,6.8,1,125.7,5.7,16,25,0,0,0,0.0,0,7,2,22.2%
3,Germaine Pratt,CIN,1,5,4,80.0%,38,9.5,7.6,0,58.7,3.0,17,21,3,0,0,0.0,0,6,0,0.0%
4,Akeem Davis-Gaither,CIN,0,4,4,100.0%,37,9.3,9.3,1,144.8,4.0,16,21,1,0,0,0.0,0,3,2,40.0%
5,B.J. Hill,CIN,0,2,2,100.0%,9,4.5,4.5,0,85.4,-5.5,-11,20,0,0,1,0.0,1,2,0,0.0%
6,Eli Apple,CIN,0,3,2,66.7%,16,8.0,5.3,0,79.9,3.0,9,7,0,0,0,0.0,0,4,1,20.0%
7,Jessie Bates III,CIN,1,2,2,100.0%,39,19.5,19.5,0,79.2,14.5,29,10,1,0,0,0.0,0,8,1,11.1%
8,Trey Hendrickson,CIN,0,1,1,100.0%,2,2.0,2.0,0,79.2,-4.0,-4,6,2,3,0,1.0,4,6,0,0.0%
9,Mike Hilton,CIN,0,2,1,50.0%,5,5.0,2.5,0,56.2,6.5,2,3,4,0,1,0.0,1,3,1,25.0%
10,Ricardo Allen,CIN,0,1,1,100.0%,11,11.0,11.0,0,112.5,11.0,11,0,1,0,0,0.0,0,1,0,0.0%
11,Sam Hubbard,CIN,0,3,1,33.3%,9,9.0,3.0,0,42.4,0.0,-4,13,1,0,0,0.0,0,6,0,0.0%
12,Larry Ogunjobi,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,5,2,28.6%
13,D.J. Reader,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
14,Markus Bailey,CIN,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,1,0,0.0%
15,Cameron Sample,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
17,Ashtyn Davis,NYJ,0,5,5,100.0%,110,22.0,22.0,1,158.3,4.8,24,86,0,0,0,0.0,0,3,3,50.0%
18,C.J. Mosley,NYJ,0,5,5,100.0%,23,4.6,4.6,0,85.8,2.2,11,12,2,0,0,0.0,0,10,1,9.1%
19,Jarrad Davis,NYJ,0,4,3,75.0%,27,9.0,6.8,0,92.7,4.0,14,13,1,1,0,0.0,1,3,3,50.0%
20,Bryce Hall,NYJ,0,6,3,50.0%,45,15.0,7.5,1,114.6,9.3,39,6,0,0,0,0.0,0,4,0,0.0%
21,Brandin Echols,NYJ,0,7,2,28.6%,11,5.5,1.6,1,79.2,4.9,5,6,0,0,0,0.0,0,2,0,0.0%
22,Michael Carter,NYJ,0,1,1,100.0%,21,21.0,21.0,0,118.7,9.0,9,12,3,2,0,0.0,2,4,0,0.0%
23,Shaq Lawson,NYJ,1,1,1,100.0%,11,11.0,11.0,0,72.9,-4.0,-4,15,0,1,0,0.0,1,0,0,
24,Marcus Maye,NYJ,0,3,1,33.3%,54,54.0,18.0,0,81.9,14.7,41,13,0,0,0,0.0,0,5,0,0.0%
25,Javelin Guidry,NYJ,0,1,1,100.0%,3,3.0,3.0,0,79.2,-5.0,-5,8,0,0,0,0.0,0,3,0,0.0%
26,Folorunso Fatukasi,NYJ,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
27,Jabari Zuniga,NYJ,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,0,0.0%
28,Sheldon Rankins,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
29,John Franklin-Myers,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
30,Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
31,Quincy Williams,NYJ,0,1,0,0.0%,,,0.0,,39.6,28.0,,,1,0,0,0.0,0,1,0,0.0%
