,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Tua Tagovailoa,MIA,21,39,205,10,24.4,273,7.0,112,5.3,2.9,93,4.4,3,8.1%,9,24.3%,2,14,13,5,20,46.5%,2,4.5
2,Josh Allen,BUF,29,42,249,15,35.7,237,5.6,93,3.2,2.2,156,5.4,1,2.5%,6,15.0%,0,20,5,5,10,21.7%,4,12.0
3,Cole Beasley,BUF,0,1,0,0,0.0,19,19.0,0,,0.0,0,,0,0.0%,0,0.0%,0,0,1,0,1,100.0%,0,
