,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Trevor Lawrence,JAX,32,54,238,17,30.9,274,5.1,84,2.6,1.6,154,4.8,2,3.8%,10,19.2%,1,19,8,6,15,26.3%,2,6.0
2,Geno Smith,SEA,20,24,195,9,33.3,196,8.2,157,7.9,6.5,38,1.9,0,0.0%,1,4.5%,3,13,3,0,6,21.4%,1,7.0
