,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Devontae Booker,NYG,15,60,3,37,2.5,23,1.5,0,
1,Daniel Jones,NYG,5,12,0,10,2.0,2,0.4,0,
3,Darrel Williams,KAN,13,49,4,31,2.4,18,1.4,0,
4,Derrick Gore,KAN,11,48,5,32,2.9,16,1.5,0,
5,Patrick Mahomes,KAN,3,10,1,10,3.3,0,0.0,0,
