,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Ernest Jones,LAR,1,8,7,87.5%,43,6.1,5.4,0,49.5,2.1,12,31,6,0,1,0.5,2,9,0,0.0%
1,Donte Deayon,LAR,0,9,7,77.8%,110,15.7,12.2,1,154.6,12.1,75,35,2,0,0,0.0,0,7,1,12.5%
2,Juju Hughes,LAR,0,4,4,100.0%,65,16.3,16.3,1,158.3,13.0,52,13,0,0,0,0.0,0,3,0,0.0%
3,Taylor Rapp,LAR,0,3,3,100.0%,27,9.0,9.0,0,104.2,3.3,10,17,0,0,0,0.0,0,3,0,0.0%
4,Troy Reeder,LAR,0,3,2,66.7%,18,9.0,6.0,0,82.6,3.3,5,13,1,0,0,0.0,0,7,0,0.0%
5,David Long,LAR,0,3,2,66.7%,31,15.5,10.3,0,100.7,12.3,27,4,0,0,0,0.0,0,2,0,0.0%
6,Ogbonnia Okoronkwo,LAR,0,2,1,50.0%,0,0.0,0.0,0,56.2,-0.5,-1,1,3,0,0,0.5,1,3,0,0.0%
7,Jordan Fuller,LAR,0,1,1,100.0%,10,10.0,10.0,0,108.3,6.0,6,4,0,0,0,0.0,0,4,0,0.0%
8,Jalen Ramsey,LAR,0,2,1,50.0%,8,8.0,4.0,0,60.4,6.0,8,0,3,0,0,0.0,0,2,0,0.0%
9,Terrell Lewis,LAR,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-1.0,-1,0,5,0,0,0.0,0,2,0,0.0%
10,Greg Gaines,LAR,0,0,0,,,,,,,,,,0,3,0,0.5,4,4,0,0.0%
11,Leonard Floyd,LAR,0,0,0,,,,,,,,,,2,0,0,2.0,3,3,0,0.0%
12,Aaron Donald,LAR,0,0,0,,,,,,,,,,0,0,0,1.5,2,4,0,0.0%
14,Vernon Hargreaves III,HOU,0,8,7,87.5%,139,19.9,17.4,0,118.7,12.1,98,41,0,0,0,0.0,0,7,0,0.0%
15,Kamu Grugier-Hill,HOU,0,5,4,80.0%,30,7.5,6.0,1,131.2,3.6,17,13,3,0,0,0.0,0,5,0,0.0%
16,Christian Kirksey,HOU,0,4,3,75.0%,64,21.3,16.0,1,156.2,7.3,24,40,4,0,0,0.0,0,5,0,0.0%
17,Justin Reid,HOU,0,4,3,75.0%,36,12.0,9.0,0,102.1,3.5,13,23,0,0,0,0.0,0,10,0,0.0%
18,Terrance Mitchell,HOU,0,8,3,37.5%,22,7.3,2.8,1,85.4,3.0,11,11,0,0,0,0.0,0,3,1,25.0%
19,Jonathan Greenard,HOU,0,1,1,100.0%,11,11.0,11.0,0,112.5,-2.0,-2,13,0,0,0,1.0,1,3,0,0.0%
20,Tavierre Thomas,HOU,0,4,1,25.0%,8,8.0,2.0,0,39.6,9.3,7,1,4,0,0,0.0,0,7,0,0.0%
21,Jacob Martin,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
22,Ross Blacklock,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
23,Jordan Jenkins,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
24,DeMarcus Walker,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
25,Lonnie Johnson Jr.,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
