,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Brandon Wilson,CIN,1,18,18.0,0,18,0,0,,0,0
3,Braxton Berrios,NYJ,2,59,29.5,0,35,1,16,16.0,0,16
