,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Oli Udoh,T,MIN,66,100%,0,0%,4,13%
1,Christian Darrisaw,T,MIN,66,100%,0,0%,4,13%
2,Brian O'Neill,T,MIN,66,100%,0,0%,4,13%
3,Ezra Cleveland,G,MIN,66,100%,0,0%,4,13%
4,Garrett Bradbury,C,MIN,66,100%,0,0%,0,0%
5,Kirk Cousins,QB,MIN,66,100%,0,0%,0,0%
6,Adam Thielen,WR,MIN,65,98%,0,0%,0,0%
7,Tyler Conklin,TE,MIN,54,82%,0,0%,0,0%
8,Justin Jefferson,WR,MIN,47,71%,0,0%,0,0%
9,Dalvin Cook,RB,MIN,47,71%,0,0%,0,0%
10,K.J. Osborn,WR,MIN,38,58%,0,0%,4,13%
11,C.J. Ham,FB,MIN,26,39%,0,0%,16,53%
12,Luke Stocker,TE,MIN,17,26%,0,0%,9,30%
13,Chris Herndon,TE,MIN,15,23%,0,0%,0,0%
14,Ihmir Smith-Marsette,WR,MIN,11,17%,0,0%,0,0%
15,Alexander Mattison,RB,MIN,8,12%,0,0%,5,17%
16,Dan Chisena,WR,MIN,2,3%,0,0%,21,70%
17,Harrison Smith,SS,MIN,0,0%,73,100%,5,17%
18,Eric Kendricks,LB,MIN,0,0%,73,100%,5,17%
19,Xavier Woods,FS,MIN,0,0%,73,100%,5,17%
20,Anthony Barr,LB,MIN,0,0%,73,100%,5,17%
21,Bashaud Breeland,CB,MIN,0,0%,73,100%,5,17%
22,Cameron Dantzler,CB,MIN,0,0%,73,100%,0,0%
23,Everson Griffen,DE,MIN,0,0%,60,82%,0,0%
24,D.J. Wonnum,DE,MIN,0,0%,53,73%,5,17%
25,Armon Watts,NT,MIN,0,0%,47,64%,0,0%
26,Dalvin Tomlinson,DT,MIN,0,0%,43,59%,5,17%
27,Mackensie Alexander,CB,MIN,0,0%,39,53%,5,17%
28,Nick Vigil,LB,MIN,0,0%,30,41%,22,73%
29,Sheldon Richardson,DT,MIN,0,0%,30,41%,5,17%
30,Danielle Hunter,DE,MIN,0,0%,27,37%,2,7%
31,Kenny Willekes,DE,MIN,0,0%,16,22%,7,23%
32,James Lynch,NT,MIN,0,0%,16,22%,0,0%
33,Camryn Bynum,FS,MIN,0,0%,4,5%,21,70%
34,Blake Lynch,LB,MIN,0,0%,0,0%,21,70%
35,Josh Metellus,SS,MIN,0,0%,0,0%,21,70%
36,Ryan Connelly,LB,MIN,0,0%,0,0%,21,70%
37,Troy Dye,LB,MIN,0,0%,0,0%,21,70%
38,Kris Boyd,CB,MIN,0,0%,0,0%,16,53%
39,Harrison Hand,CB,MIN,0,0%,0,0%,14,47%
40,Jordan Berry,P,MIN,0,0%,0,0%,11,37%
41,Andrew DePaola,LS,MIN,0,0%,0,0%,11,37%
42,Greg Joseph,K,MIN,0,0%,0,0%,9,30%
43,Kene Nwangwu,RB,MIN,0,0%,0,0%,5,17%
44,Blake Brandel,T,MIN,0,0%,0,0%,4,13%
45,Mason Cole,C,MIN,0,0%,0,0%,4,13%
46,Rashod Hill,T,MIN,0,0%,0,0%,4,13%
0,Zack Martin,G,DAL,73,100%,0,0%,5,17%
1,Connor Williams,G,DAL,73,100%,0,0%,5,17%
2,Tyler Biadasz,C,DAL,73,100%,0,0%,5,17%
3,Terence Steele,T,DAL,73,100%,0,0%,5,17%
4,Cooper Rush,QB,DAL,73,100%,0,0%,0,0%
5,CeeDee Lamb,WR,DAL,65,89%,0,0%,3,10%
6,Amari Cooper,WR,DAL,63,86%,0,0%,0,0%
7,Dalton Schultz,TE,DAL,60,82%,0,0%,5,17%
8,Ezekiel Elliott,RB,DAL,55,75%,0,0%,0,0%
9,Ty Nsekhe,T,DAL,42,58%,0,0%,5,17%
10,Cedrick Wilson Jr.,WR,DAL,42,58%,0,0%,5,17%
11,Blake Jarwin,TE,DAL,32,44%,0,0%,0,0%
12,Tyron Smith,T,DAL,31,42%,0,0%,0,0%
13,Tony Pollard,RB,DAL,19,26%,0,0%,9,30%
14,Noah Brown,WR,DAL,13,18%,0,0%,21,70%
15,Connor McGovern,G,DAL,7,10%,0,0%,5,17%
16,Jeremy Sprinkle,TE,DAL,5,7%,0,0%,16,53%
17,La'el Collins,T,DAL,4,5%,0,0%,0,0%
18,Jayron Kearse,FS,DAL,0,0%,66,100%,0,0%
19,Micah Parsons,LB,DAL,0,0%,64,97%,0,0%
20,Trevon Diggs,CB,DAL,0,0%,64,97%,0,0%
21,Anthony Brown,CB,DAL,0,0%,62,94%,0,0%
22,Osa Odighizuwa,DT,DAL,0,0%,49,74%,4,13%
23,Randy Gregory,DE,DAL,0,0%,49,74%,3,10%
24,Damontae Kazee,SS,DAL,0,0%,44,67%,2,7%
25,Tarell Basham,DE,DAL,0,0%,43,65%,4,13%
26,Malik Hooker,FS,DAL,0,0%,41,62%,0,0%
27,Jourdan Lewis,CB,DAL,0,0%,40,61%,0,0%
28,Leighton Vander Esch,LB,DAL,0,0%,33,50%,4,13%
29,Donovan Wilson,SS,DAL,0,0%,31,47%,4,13%
30,Justin Hamilton,DT,DAL,0,0%,29,44%,0,0%
31,Carlos Watkins,DE,DAL,0,0%,27,41%,0,0%
32,Dorance Armstrong Jr.,DE,DAL,0,0%,25,38%,1,3%
33,Keanu Neal,LB,DAL,0,0%,23,35%,9,30%
34,Chauncey Golston,DE,DAL,0,0%,22,33%,17,57%
35,Quinton Bohanna,DT,DAL,0,0%,11,17%,4,13%
36,Kelvin Joseph,CB,DAL,0,0%,2,3%,19,63%
37,Luke Gifford,LB,DAL,0,0%,0,0%,25,83%
38,Nahshon Wright,CB,DAL,0,0%,0,0%,23,77%
39,C.J. Goodwin,CB,DAL,0,0%,0,0%,21,70%
40,Corey Clement,RB,DAL,0,0%,0,0%,21,70%
41,Bradlee Anae,DE,DAL,0,0%,0,0%,21,70%
42,Malik Turner,WR,DAL,0,0%,0,0%,17,57%
43,Jabril Cox,LB,DAL,0,0%,0,0%,14,47%
44,Greg Zuerlein,K,DAL,0,0%,0,0%,10,33%
45,Jake McQuaide,LS,DAL,0,0%,0,0%,9,30%
46,Bryan Anger,P,DAL,0,0%,0,0%,9,30%
