,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Darrell Henderson,LAR,14,90,5,58,4.1,32,2.3,0,
1,Sony Michel,LAR,9,42,3,32,3.6,10,1.1,0,
2,Buddy Howell,LAR,5,11,,9,1.8,2,0.4,0,
3,Robert Woods,LAR,3,22,1,21,7.0,1,0.3,0,
5,Scottie Phillips,HOU,5,11,1,8,1.6,3,0.6,0,
6,Rex Burkhead,HOU,4,21,3,10,2.5,11,2.8,0,
7,Phillip Lindsay,HOU,3,8,,2,0.7,6,2.0,0,
8,David Johnson,HOU,2,4,,0,0.0,4,2.0,0,
