,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jaelon Darden,TAM,1,17,17.0,0,17,3,14,4.7,0,11
3,Deonte Harris,NOR,2,69,34.5,0,36,1,12,12.0,0,12
