,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Taylor Heinicke,WAS,24,39,270,14,31.8,285,7.3,85,3.5,2.2,185,7.7,2,5.3%,8,21.1%,5,16,1,1,7,15.6%,1,10.0
2,Teddy Bridgewater,DEN,19,26,213,10,33.3,185,7.1,129,6.8,5.0,84,4.4,1,4.0%,3,12.0%,4,11,0,4,8,26.7%,0,
