,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,CeeDee Lamb,DAL,0,0,,0,0,1,-3,-3.0,0,-3
1,Cedrick Wilson Jr.,DAL,0,0,,0,0,1,7,7.0,0,7
2,Tony Pollard,DAL,1,22,22.0,0,22,0,0,,0,0
5,K.J. Osborn,MIN,0,0,,0,0,1,7,7.0,0,7
