,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Avery Williams,ATL,0,0,,0,0,2,21,10.5,0,13
1,Cordarrelle Patterson,ATL,1,25,25.0,0,25,0,0,,0,0
