,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Josh Norman,SFO,1,40,0,40,1,0.0,7,7,0,0,0,0,0,0,2
1,Nick Bosa,SFO,0,0,0,0,0,2.0,3,3,0,3,2,0,0,0,0
2,Marcell Harris,SFO,0,0,0,0,0,1.0,7,6,1,1,1,0,0,0,0
3,Samson Ebukam,SFO,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
4,Fred Warner,SFO,0,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0
5,K'Waun Williams,SFO,0,0,0,0,0,0.0,7,4,3,2,0,0,0,0,0
6,Jimmie Ward,SFO,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
7,Talanoa Hufanga,SFO,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0
8,D.J. Jones,SFO,0,0,0,0,0,0.0,5,5,0,2,0,0,0,0,0
9,Arik Armstead,SFO,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
10,Emmanuel Moseley,SFO,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
11,Demetrius Flannigan-Fowles,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
12,Kentavius Street,SFO,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
13,Trenton Cannon,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
14,Kevin Givens,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Jamycal Hasty,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Dontae Johnson,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Dre Kirkpatrick,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
18,Tavon Wilson,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
19,Arden Key,SFO,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
22,DeAndre Houston-Carson,CHI,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
23,Roquan Smith,CHI,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0
24,Tashaun Gipson,CHI,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0
25,Alec Ogletree,CHI,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
26,Trevis Gipson,CHI,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
27,Akiem Hicks,CHI,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
28,Jaylon Johnson,CHI,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
29,Danny Trevathan,CHI,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
30,Robert Quinn,CHI,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
31,Christian Jones,CHI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
32,Kindle Vildor,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
33,Xavier Crawford,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
34,Mario Edwards,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
35,Eddie Goldman,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
36,J.P. Holtz,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Sam Kamara,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
38,Darnell Mooney,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
39,Patrick Scales,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
40,Duke Shelley,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
41,Khyiris Tonga,CHI,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
42,Angelo Blackson,CHI,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
43,Khalil Herbert,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
44,Ryan Nall,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
