,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Pressley Harvin III,PIT,,,,,4,176,44.0,56
1,Chris Boswell,PIT,,,1,1,0,0,,0
4,Chase McLaughlin,CLE,1,1,1,1,0,0,,0
5,Jamie Gillan,CLE,,,,,4,197,49.3,56
