,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Joe Mixon,CIN,18,94,5,20,1.1,74,4.1,1,18.0
1,Trayveon Williams,CIN,6,13,1,5,0.8,8,1.3,0,
2,Joe Burrow,CIN,5,20,2,15,3.0,5,1.0,1,5.0
3,Chris Evans,CIN,4,18,0,9,2.3,9,2.3,0,
4,Brandon Allen,CIN,3,-3,0,-3,-1.0,0,0.0,0,
6,D'Andre Swift,DET,13,24,1,12,0.9,12,0.9,0,
7,Jamaal Williams,DET,4,11,2,7,1.8,4,1.0,0,
8,Jared Goff,DET,1,1,0,0,0.0,1,1.0,0,
