,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Joe Burrow,CIN,19,29,271,9,29.0,225,7.8,137,7.2,4.7,134,7.1,1,3.6%,4,14.3%,2,9,0,3,5,13.9%,5,4.0
1,Brandon Allen,CIN,1,1,7,1,100.0,0,0.0,0,0.0,0.0,7,7.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
3,Jared Goff,DET,28,42,202,12,27.9,270,6.4,113,4.0,2.7,89,3.2,3,7.7%,6,15.4%,1,5,4,3,8,18.2%,1,1.0
