,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Joel Bitonio,G,CLE,59,100%,0,0%,2,9%
1,James Hudson,T,CLE,59,100%,0,0%,2,9%
2,Blake Hance,G,CLE,59,100%,0,0%,2,9%
3,Wyatt Teller,G,CLE,59,100%,0,0%,2,9%
4,J.C. Tretter,C,CLE,59,100%,0,0%,0,0%
5,Baker Mayfield,QB,CLE,55,93%,0,0%,0,0%
6,Donovan Peoples-Jones,WR,CLE,46,78%,0,0%,8,35%
7,Austin Hooper,TE,CLE,44,75%,0,0%,0,0%
8,Kareem Hunt,RB,CLE,41,69%,0,0%,0,0%
9,Rashard Higgins,WR,CLE,37,63%,0,0%,0,0%
10,Odell Beckham Jr.,WR,CLE,32,54%,0,0%,0,0%
11,Anthony Schwartz,WR,CLE,26,44%,0,0%,8,35%
12,David Njoku,TE,CLE,26,44%,0,0%,0,0%
13,Harrison Bryant,TE,CLE,17,29%,0,0%,12,52%
14,Demetric Felton,RB,CLE,12,20%,0,0%,14,61%
15,D'Ernest Johnson,RB,CLE,12,20%,0,0%,0,0%
16,Case Keenum,QB,CLE,4,7%,0,0%,0,0%
17,Johnny Stanton,FB,CLE,2,3%,0,0%,12,52%
18,John Johnson,FS,CLE,0,0%,75,100%,9,39%
19,Ronnie Harrison,SS,CLE,0,0%,75,100%,9,39%
20,Denzel Ward,CB,CLE,0,0%,75,100%,7,30%
21,Troy Hill,CB,CLE,0,0%,69,92%,2,9%
22,Jeremiah Owusu-Koramoah,LB,CLE,0,0%,64,85%,4,17%
23,Anthony Walker,LB,CLE,0,0%,59,79%,9,39%
24,Jadeveon Clowney,DE,CLE,0,0%,58,77%,5,22%
25,Malik Jackson,DT,CLE,0,0%,54,72%,3,13%
26,Greedy Williams,CB,CLE,0,0%,54,72%,0,0%
27,Myles Garrett,DE,CLE,0,0%,53,71%,6,26%
28,Malik McDowell,DT,CLE,0,0%,46,61%,2,9%
