,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Tutu Atwell,LAR,2,26,13.0,0,19,2,28,14.0,0,17
1,Cooper Kupp,LAR,0,0,,0,0,1,8,8.0,0,8
2,Jake Funk,LAR,1,18,18.0,0,18,0,0,,0,0
5,C.J. Board,NYG,4,112,28.0,0,37,0,0,,0,0
6,Darnay Holmes,NYG,2,33,16.5,0,22,0,0,,0,0
