,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Elijah Wilkinson,T,CHI,61,100%,0,0%,2,10%
1,Cody Whitehair,G,CHI,61,100%,0,0%,2,10%
2,Sam Mustipher,C,CHI,61,100%,0,0%,2,10%
3,James Daniels,G,CHI,61,100%,0,0%,2,10%
4,Jason Peters,T,CHI,61,100%,0,0%,0,0%
5,Justin Fields,QB,CHI,61,100%,0,0%,0,0%
6,Darnell Mooney,WR,CHI,57,93%,0,0%,0,0%
7,Allen Robinson,WR,CHI,56,92%,0,0%,0,0%
8,Khalil Herbert,RB,CHI,54,89%,0,0%,0,0%
9,Cole Kmet,TE,CHI,48,79%,0,0%,7,33%
10,Marquise Goodwin,WR,CHI,29,48%,0,0%,0,0%
11,Jimmy Graham,TE,CHI,19,31%,0,0%,0,0%
12,Damiere Byrd,WR,CHI,15,25%,0,0%,1,5%
13,Jesse James,TE,CHI,11,18%,0,0%,7,33%
14,Alex Bars,G,CHI,10,16%,0,0%,2,10%
15,Artavis Pierce,RB,CHI,3,5%,0,0%,2,10%
16,Jakeem Grant,WR,CHI,2,3%,0,0%,6,29%
17,Ryan Nall,RB,CHI,1,2%,0,0%,14,67%
18,Roquan Smith,LB,CHI,0,0%,59,100%,5,24%
19,Kindle Vildor,CB,CHI,0,0%,59,100%,5,24%
20,Jaylon Johnson,CB,CHI,0,0%,59,100%,1,5%
21,Eddie Jackson,SS,CHI,0,0%,59,100%,0,0%
22,Khalil Mack,LB,CHI,0,0%,48,81%,0,0%
23,Robert Quinn,LB,CHI,0,0%,47,80%,1,5%
24,Alec Ogletree,LB,CHI,0,0%,44,75%,5,24%
25,Tashaun Gipson,FS,CHI,0,0%,40,68%,1,5%
26,Bilal Nichols,DE,CHI,0,0%,38,64%,5,24%
27,Xavier Crawford,CB,CHI,0,0%,37,63%,11,52%
28,DeAndre Houston-Carson,FS,CHI,0,0%,34,58%,18,86%
29,Angelo Blackson,DT,CHI,0,0%,29,49%,5,24%
