,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Tua Tagovailoa,MIA,33,47,329,17,36.2,382,8.1,221,6.7,4.7,108,3.3,2,4.3%,8,17.4%,0,12,1,3,4,8.0%,3,7.3
1,Jacoby Brissett,MIA,1,1,25,1,100.0,23,23.0,23,23.0,23.0,2,2.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
3,Trevor Lawrence,JAX,25,41,319,16,37.2,306,7.5,188,7.5,4.6,131,5.2,2,4.9%,10,24.4%,2,15,1,5,8,18.2%,1,12.0
